Mountain,Filename,Total_Distance_km,Elevation_Gain_m,Min_Elevation_m,Max_Elevation_m,Average_Slope_%,Max_Slope_%,Estimated_Time_hrs,Start_Lat,Start_Lon,End_Lat,End_Lon,join_key,산이름,높이_m,소재지,봄추천,여름추천,가을추천,겨울추천,봄_포인트,여름_포인트,가을_포인트,겨울_포인트,단풍절정시기,기상청단풍확인,겨울난이도(★기준),입문자추천,케이블카·곤돌라,대중교통접근,메모,Score_Endurance,Score_Joint_Strain,Score_Total_Difficulty,PeakFit_Tags,Cluster_ID,Persona_Type,Persona_Tags
소요산,소요산_0000000006.gpx,6.97,311.0,434.11,674.31,10.84,333.7,0,37.912601,127.138822,37.94151,127.093078,소요산,소요산,587.0,경기 동두천,O,O,O,X,벚꽃·진달래,계곡,단풍,-,-,X,★☆☆,O,X,O,1호선 소요산역 종착,18.6,8.8,13.7,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
소요산,소요산_0000000007.gpx,6.56,427.19,115.01,541.88,15.39,194.76,0,37.970553,127.106488,37.957516,127.066807,소요산,소요산,587.0,경기 동두천,O,O,O,X,벚꽃·진달래,계곡,단풍,-,-,X,★☆☆,O,X,O,1호선 소요산역 종착,20.1,8.4,14.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
소요산,소요산_0000000008.gpx,8.32,369.02,127.83,483.73,12.15,469.09,0,37.973052,127.101539,37.976897,127.067282,소요산,소요산,587.0,경기 동두천,O,O,O,X,벚꽃·진달래,계곡,단풍,-,-,X,★☆☆,O,X,O,1호선 소요산역 종착,22.1,10.9,16.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
속리산,속리산_0000000001.gpx,17.39,2424.78,359.73,1077.82,39.39,2539.3,0,36.540011,127.835807,36.534196,127.825873,속리산,속리산,1058.0,충북 보은·경북 상주,O,O,O,O,봄꽃,계곡·법주사,단풍(10월 중순),설경,10월 중순,O,★★☆,X,X,X,법주사 문화 연계,77.7,46.3,62.0,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
속리산,속리산_0000000002.gpx,3.3,151.15,329.71,1082.84,40.36,737.0,0,36.543233,127.870759,36.523582,127.859179,속리산,속리산,1058.0,충북 보은·경북 상주,O,O,O,O,봄꽃,계곡·법주사,단풍(10월 중순),설경,10월 중순,O,★★☆,X,X,X,법주사 문화 연계,9.1,23.3,16.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
속리산,속리산_0000000003.gpx,8.33,1211.34,304.21,895.25,34.44,1051.38,0,36.594361,127.815033,36.594396,127.815105,속리산,속리산,1058.0,충북 보은·경북 상주,O,O,O,O,봄꽃,계곡·법주사,단풍(10월 중순),설경,10월 중순,O,★★☆,X,X,X,법주사 문화 연계,38.4,25.5,32.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000001.gpx,3.32,929.21,270.63,1153.71,36.6,269.43,0,35.556244,129.065812,35.539289,129.054323,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,24.1,16.1,20.1,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000002.gpx,7.49,133.61,631.42,944.15,6.41,23.27,0,35.547895,129.04497,35.580427,129.027565,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,16.1,3.3,9.7,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000003.gpx,8.24,971.36,275.47,1176.05,29.08,290.39,0,35.555295,129.062968,35.556475,129.068983,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,33.6,14.0,23.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000004.gpx,9.35,450.91,400.83,921.44,11.83,60.8,0,35.539382,129.022458,35.527686,129.02612,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,25.5,5.5,15.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000005.gpx,3.08,837.13,400.4,1181.48,33.68,185.52,0,35.527706,129.026372,35.540054,129.048808,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,21.9,14.0,18.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000006.gpx,5.32,830.65,339.72,1101.18,18.93,91.69,0,35.52518,129.022206,35.516069,129.052687,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,25.7,8.2,17.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000007.gpx,13.02,1297.19,323.58,1184.45,21.88,118.27,0,35.525372,129.009254,35.523408,129.016048,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,48.3,9.4,28.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
신불산,신불산_0000000008.gpx,5.92,957.69,282.18,1182.06,33.99,155.66,0,35.533059,129.081172,35.534906,129.073132,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,29.2,13.8,21.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000009.gpx,8.62,1043.64,311.68,1121.37,26.7,98.69,0,35.501315,129.064968,35.502828,129.062653,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,35.7,10.7,23.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000010.gpx,9.55,1002.94,221.79,1103.79,23.15,139.35,0,35.556272,129.0693,35.556272,129.0693,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,36.5,10.1,23.3,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
신불산,신불산_0000000011.gpx,9.78,1015.82,216.27,1110.29,22.33,107.72,0,35.510273,129.080594,35.531737,129.090467,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,37.2,9.5,23.4,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
신불산,신불산_0000000012.gpx,10.1,1115.16,255.11,1099.93,31.84,267.22,0,35.579965,129.028509,35.556686,129.067097,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,39.6,14.6,27.1,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
신불산,신불산_0000000013.gpx,13.78,1190.67,342.98,1106.54,19.4,409.83,0,35.523011,129.016695,35.525163,129.022255,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,47.6,12.4,30.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
신불산,신불산_0000000014.gpx,17.55,1561.2,107.84,1176.01,19.59,147.35,0,35.589971,129.076464,35.548571,129.108324,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,61.4,9.1,35.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
신불산,신불산_0000000015.gpx,8.73,967.7,341.3,1081.7,24.52,268.65,0,35.5218,129.016714,35.522712,129.016855,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,34.4,12.2,23.3,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
신불산,신불산_0000000016.gpx,17.41,1314.98,161.68,1202.7,18.87,125.08,0,35.493977,129.080864,35.495265,129.081077,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,56.4,8.6,32.5,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
신불산,신불산_0000000017.gpx,12.76,1255.56,197.95,1189.79,22.71,413.41,0,35.525058,129.084769,35.525058,129.084769,신불산,신불산,1159.0,울산 울주·경남 밀양,O,O,O,O,철쭉,억새·계곡,단풍·억새,설경,-,X,★★★,X,X,X,영남알프스 억새,47.0,13.5,30.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
연화산,연화산_0000000001.gpx,8.35,953.22,129.55,573.75,25.94,146.76,0,35.089718,128.26187,35.090089,128.262122,연화산,연화산,528.0,경남 고성,O,O,O,X,봄꽃,옥천사 연계,단풍,-,-,X,★☆☆,X,X,X,옥천사 문화 연계,33.4,11.1,22.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
연화산,연화산_0000000002.gpx,8.7,769.62,158.39,567.16,23.99,148.24,0,35.085255,128.26059,35.085135,128.260879,연화산,연화산,528.0,경남 고성,O,O,O,X,봄꽃,옥천사 연계,단풍,-,-,X,★☆☆,X,X,X,옥천사 문화 연계,30.5,10.5,20.5,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
오대산,오대산_0000000001.gpx,12.27,831.06,894.25,1554.55,16.01,71.46,0,37.787169,128.557302,37.785782,128.564342,오대산,오대산,1565.0,강원 평창·강릉·홍천,X,O,O,O,-,소금강계곡,단풍(10월 중순),주목설경,10월 중순,O,★★☆,X,X,X,월정사~상원사 선재길,38.0,7.0,22.5,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
오대산,오대산_0000000002.gpx,17.37,469.88,685.65,1201.73,8.76,107.26,0,37.78978,128.556307,37.787247,128.557298,오대산,오대산,1565.0,강원 평창·강릉·홍천,X,O,O,O,-,소금강계곡,단풍(10월 중순),주목설경,10월 중순,O,★★☆,X,X,X,월정사~상원사 선재길,40.1,5.1,22.6,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
오대산,오대산_0000000003.gpx,13.57,904.56,900.4,1537.92,12.61,98.0,0,37.806496,128.563323,37.808523,128.555354,오대산,오대산,1565.0,강원 평창·강릉·홍천,X,O,O,O,-,소금강계곡,단풍(10월 중순),주목설경,10월 중순,O,★★☆,X,X,X,월정사~상원사 선재길,41.7,6.3,24.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
오대산,오대산_0000000004.gpx,6.75,603.41,791.22,1446.31,23.96,871.01,0,37.76668,128.610636,37.787658,128.566978,오대산,오대산,1565.0,강원 평창·강릉·홍천,X,O,O,O,-,소금강계곡,단풍(10월 중순),주목설경,10월 중순,O,★★☆,X,X,X,월정사~상원사 선재길,23.9,19.9,21.9,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
오봉산,오봉산_0000000001.gpx,6.88,742.42,225.19,805.05,25.08,143.15,0,37.980222,127.817631,37.980222,127.817631,오봉산,오봉산,779.0,강원 춘천,O,O,O,X,봄꽃,의암호 조망,단풍,-,-,X,★★☆,X,X,O,청평사 연계,26.8,10.8,18.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
오봉산,오봉산_0000000002.gpx,9.7,1002.0,224.0,818.0,22.89,193.0,0,37.978501,127.815189,37.985303,127.818378,오봉산,오봉산,779.0,강원 춘천,O,O,O,X,봄꽃,의암호 조망,단풍,-,-,X,★★☆,X,X,O,청평사 연계,36.8,10.8,23.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
용문산,용문산_0000000001.gpx,10.0,1208.0,285.17,1124.95,27.66,149.84,0,37.515905,127.520006,37.549783,127.57174,용문산,용문산,1157.0,경기 양평,O,O,O,O,철쭉·야생화,숲길,단풍,설경,-,X,★★☆,O,X,O,중앙선 용문역,41.3,11.7,26.5,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
용문산,용문산_0000000002.gpx,9.33,975.74,221.96,1175.81,23.0,179.21,0,37.547048,127.583976,37.547378,127.580058,용문산,용문산,1157.0,경기 양평,O,O,O,O,철쭉·야생화,숲길,단풍,설경,-,X,★★☆,O,X,O,중앙선 용문역,35.6,10.6,23.1,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
용문산,용문산_0000000003.gpx,8.59,677.73,266.77,1169.81,22.43,430.44,0,37.55177,127.563228,37.547259,127.57969,용문산,용문산,1157.0,경기 양평,O,O,O,O,철쭉·야생화,숲길,단풍,설경,-,X,★★☆,O,X,O,중앙선 용문역,28.6,13.7,21.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
용문산,용문산_0000000004.gpx,12.03,1034.09,221.66,1066.41,21.94,669.52,0,37.545235,127.5836,37.511903,127.518149,용문산,용문산,1157.0,경기 양평,O,O,O,O,철쭉·야생화,숲길,단풍,설경,-,X,★★☆,O,X,O,중앙선 용문역,41.5,16.6,29.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
용문산,용문산_0000000005.gpx,9.24,911.42,72.29,974.59,24.67,424.16,0,37.49837,127.495854,37.534837,127.551078,용문산,용문산,1157.0,경기 양평,O,O,O,O,철쭉·야생화,숲길,단풍,설경,-,X,★★☆,O,X,O,중앙선 용문역,34.2,14.3,24.2,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
용화산,용화산_0000000001.gpx,5.96,172.69,194.12,897.82,19.3,630.71,0,38.038056,127.747905,38.001719,127.737833,용화산,,,,,,,,,,,,,,,,,,,14.1,15.3,14.7,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
용화산,용화산_0000000002.gpx,6.16,553.76,256.79,780.97,23.64,432.59,0,38.02707,127.77013,38.03483,127.777159,용화산,,,,,,,,,,,,,,,,,,,21.9,14.1,18.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
용화산,용화산_0000000003.gpx,8.65,771.88,253.8,906.25,22.08,351.38,0,38.05248,127.771634,38.014456,127.739402,용화산,,,,,,,,,,,,,,,,,,,30.5,12.6,21.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
용화산,용화산_0000000004.gpx,9.58,1261.48,225.64,903.11,31.71,234.68,0,38.053893,127.781291,38.006605,127.740906,용화산,,,,,,,,,,,,,,,,,,,41.5,14.1,27.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
용화산,용화산_0000000005.gpx,9.62,1357.37,204.3,864.86,33.05,247.71,0,38.05582,127.787242,38.010027,127.744683,용화산,,,,,,,,,,,,,,,,,,,43.5,14.6,29.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
용화산,용화산_0000000006.gpx,9.64,1055.61,221.66,787.67,30.07,197.7,0,37.995273,127.789427,38.00621,127.740928,용화산,,,,,,,,,,,,,,,,,,,37.7,13.1,25.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
용화산,용화산_0000000007.gpx,10.95,1569.29,164.51,691.82,33.24,221.21,0,37.965863,127.769197,38.00169,127.737839,용화산,,,,,,,,,,,,,,,,,,,49.9,14.4,32.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
용화산,용화산_0000000008.gpx,12.02,1569.99,186.26,852.5,32.16,280.83,0,38.052522,127.780645,38.001757,127.73784,용화산,,,,,,,,,,,,,,,,,,,51.8,14.8,33.3,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
운문산,운문산_0000000001.gpx,7.67,1001.51,286.23,1208.65,26.81,340.82,0,35.615364,128.927338,35.619292,128.939878,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,33.1,13.9,23.5,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
운문산,운문산_0000000002.gpx,7.96,942.94,309.71,1211.75,26.98,154.3,0,35.597716,128.955422,35.597716,128.955422,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,32.6,11.5,22.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
운문산,운문산_0000000003.gpx,7.78,870.76,204.06,979.19,24.32,281.24,0,35.603608,128.921055,35.618465,128.93442,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,30.8,12.3,21.6,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
운문산,운문산_0000000004.gpx,8.59,962.72,263.92,978.9,26.13,180.44,0,35.614899,128.927183,35.615267,128.927364,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,34.0,11.6,22.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
운문산,운문산_0000000005.gpx,9.31,1081.45,199.06,1212.29,27.95,336.7,0,35.603684,128.92113,35.614848,128.92727,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,37.6,14.2,25.9,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
운문산,운문산_0000000006.gpx,9.36,997.12,197.79,973.16,24.03,167.79,0,35.656342,128.936815,35.657209,128.935359,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,36.0,10.8,23.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
운문산,운문산_0000000007.gpx,10.43,1020.8,234.62,983.74,23.44,187.24,0,35.662538,128.961061,35.663387,128.959696,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,38.4,10.8,24.6,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
운문산,운문산_0000000008.gpx,11.92,1194.54,244.07,1142.19,24.0,397.63,0,35.657409,128.961555,35.657409,128.961555,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,44.3,13.8,29.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
운문산,운문산_0000000009.gpx,11.89,1093.93,198.59,1155.95,20.97,186.54,0,35.603768,128.920827,35.605911,128.923492,운문산,운문산,1188.0,경북 청도·경남 밀양,X,O,O,O,-,운문사 계곡,단풍,설경,-,X,★★★,X,X,X,운문사 연계,42.4,10.0,26.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
운악산,운악산_0000000001.gpx,6.69,935.33,195.08,936.95,32.89,321.14,0,37.865221,127.349456,37.865226,127.341255,운악산,운악산,935.0,경기 포천·가평,O,O,O,X,진달래(명산),숲길,단풍,-,-,X,★★☆,X,X,X,자가용 권장,30.2,15.5,22.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
운악산,운악산_0000000002.gpx,6.97,816.08,236.0,923.31,27.78,376.32,0,37.8828,127.302355,37.882633,127.302121,운악산,운악산,935.0,경기 포천·가평,O,O,O,X,진달래(명산),숲길,단풍,-,-,X,★★☆,X,X,X,자가용 권장,28.4,14.7,21.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
운악산,운악산_0000000003.gpx,10.51,1027.39,266.93,948.03,23.9,186.31,0,37.92241,127.337779,37.883051,127.301538,운악산,운악산,935.0,경기 포천·가평,O,O,O,X,진달래(명산),숲길,단풍,-,-,X,★★☆,X,X,X,자가용 권장,38.7,11.0,24.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
